Asset Class,Issuer Name,Ticker,Cpn,Maturity,Conversion Ratio,CV Conversion Price,CV Stock Volatility
Corporates,Samil Pharmaceutical Co Ltd,SAMPHM,0,12/08/2024,1.38217,7235.000036,36.24238265
Corporates,Sewon E&C Co Ltd,SEWON,0,26/06/2024,3.549875754,2817,10.47960731
Corporates,Epigenomics AG,ECXGR,0,29/02/2024,2,5.5,302.2118337
Corporates,Mercuries & Associates Holding Ltd,MAAJF,0,25/01/2026,5025.125628,19.9,14.89550857
Corporates,CyberPower Systems Inc,CYBPWS,0,16/06/2028,536.193029,186.5000002,61.34934503
Corporates,Fittech Co Ltd,FITECO,0,03/02/2024,703.729768,142.1,25.23167056
Corporates,Polytronics Technology Corp,PLYTEC,0,18/01/2024,1055.966209,94.70000001,21.31764055
Corporates,SUNeVision Holdings Ltd,SVNHF,0,#N/A Field Not Applicable,1,0.1,31.14002184
Corporates,South Shore Holdings Ltd,PAULYE,0,05/02/2025,15267.17557,6.550000001,40
Corporates,Li Ning Co Ltd,LILING,0,#N/A Field Not Applicable,314169.0229,3.183,74.69177842
Corporates,Dong-A ST Co Ltd,DONAST,0,03/08/2026,0.1382,72358.90014,47.31467121
Corporates,Yuen Chang Stainless Steel Co Ltd,YUECHA,0,25/11/2024,3663.003663,27.3,19.36990776
Corporates,Thintech Materials Technology Co Ltd,THTECH,0,21/03/2026,3322.259136,30.1,42.47818045
Corporates,CTI Traffic Industries Co Ltd,CTITIC,0,06/01/2026,3892.5652,25.69,57.94165715
Corporates,Sercomm Corp,SERCOM,0,17/05/2027,1052.631579,95,37.12724799
Corporates,Bon Fame Co Ltd,BONFAM,0,07/03/2026,1377.410468,72.60000002,36.05177467
Corporates,Elife Holdings Ltd,SINOR,0,29/03/2049,2000000,0.5,#N/A N/A
Corporates,Hiroca Holdings Ltd,HIROHO,0,19/01/2026,1683.501684,59.39999998,27.2785594
Corporates,BofA Finance LLC,BAC,0,27/10/2028,8.1328,122.9588825,27.11714558
Corporates,Giant Manufacturing Co Ltd,GIANMF,0,13/06/2027,375.93985,265.9999997,29.29178052
Corporates,Laster Tech Corp Ltd,LASTEC,0,15/01/2024,2223.704692,44.97,38.34686728
Corporates,Wanshih Electronic Co Ltd,WANELE,0,14/06/2025,4651.162791,21.5,31.95102267
Corporates,Swift Haulage Bhd,SWHLMK,0,12/05/2032,0.3931,2.543881964,26.54114159
Corporates,Barclays Bank PLC,BACR,0,25/03/2026,9.4993,105.2709147,#N/A N/A
Corporates,Excellence Opto Inc,EXCLOP,0,19/05/2024,2955.956252,33.83,36.3548691
Corporates,Barclays Bank PLC,BACR,0,18/03/2026,2.265,441.5011038,#N/A N/A
Corporates,Avertronics Inc,AVERTR,0,22/06/2024,3937.007874,25.4,25.44765606
Corporates,GeneReach Biotechnology Corp,GERBIO,0,12/07/2024,1118.568233,89.39999997,37.67138244
Corporates,Liton Technology Corp,LITTEC,0,15/07/2024,2364.066194,42.3,24.4952548
Corporates,Evergreen Marine Corp Taiwan Ltd,EVRGTT,0,18/05/2026,963.762529,103.76,33.9663816
Corporates,Huang Long Development Co Ltd,HUANLG,0,17/05/2024,3311.258278,30.2,19.6375237
Corporates,Asia Metal Industries Inc,ASIAMT,0,10/06/2024,2061.005771,48.52,19.64384743
Corporates,GSD Technologies Co Ltd,GSDTEC,0,17/05/2026,1647.446458,60.7,19.01847758
Corporates,Nova Ltd,NVMI,0,15/10/2025,13.4048,74.60014323,41.09626423
Corporates,Redfin Corp,RDFN,0,15/10/2025,13.792,72.50580046,92.47045035
Corporates,Cloudflare Inc,NET,0,15/08/2026,5.2263,191.3399537,50.69193708
Corporates,POSCO Holdings Inc,POHANG,0,01/09/2026,301.322405,451450.0009,65.24497428
Corporates,SOITEC,SOIFP,0,01/10/2025,1,174.34,34.05829899
Corporates,Oliver Capital Sarl,GBLBBB,0,29/12/2023,2509.8654,39.84277404,#N/A N/A
Corporates,Fiverr International Ltd,FVRR,0,01/11/2025,4.6823,213.5702539,67.79671455
Corporates,Hon Hai Precision Industry Co Ltd,HONHAI,0,05/08/2026,18912.74369,147.932,111.2257692
Corporates,Nipro Corp,NISSHO,0,25/09/2026,6993.006993,1430,20.07106421
Corporates,Yageo Corp,YAGEO,0,26/05/2025,5960.328208,502.12,26.40458419
Corporates,OSG Corp,OSGMFG,0,20/12/2030,4770.992366,2096,23.38235237
Corporates,BNP Paribas SA,BNP,0,13/05/2025,1861.4209,53.72240099,27.01337727
Corporates,CyberArk Software Ltd,CYBR,0,15/11/2024,6.3478,157.534894,43.10140911
Corporates,Atos SE,ATOFP,0,06/11/2024,1397.624039,71.55000001,55.50917982
Corporates,Raksul Inc,RAKSUL,0,29/11/2024,4909.180167,2037,43.29301422
Corporates,Rohm Co Ltd,ROHMCO,0,05/12/2024,2968.151732,3369.1,27.81178776
Corporates,Nichicon Corp,NICHIC,0,23/12/2024,5974.786401,1673.7,29.12738963
Corporates,Hansoh Pharmaceutical Group Co Ltd,HSPGCL,0,22/01/2026,130.674195,59.33000008,48.699007
Corporates,RH,RH,0,15/09/2024,4.7304,211.3986132,50.70418
Corporates,Ubisoft Entertainment SA,UBIFP,0,24/09/2024,1,114.63,60.55769152
Corporates,Marriott Vacations Worldwide Corp,VAC,0,15/01/2026,6.1044,163.8162637,42.19729016
Corporates,RAG-Stiftung,RAGSTF,0,17/06/2026,4120.347098,24.2698,20.01116187
Corporates,FLEXium Interconnect Inc,FLEXIN,0,25/01/2024,23960.1164,116.8400035,17.92951734
Corporates,Selena Sarl,ARMISG,0,25/06/2025,1093.6133,91.43999986,35.05275155
Corporates,Menicon Co Ltd,MENICO,0,29/01/2025,2720.71827,3675.499999,32.20472853
Corporates,DocuSign Inc,DOCU,0,15/01/2024,2.3796,420.2386956,30.46686514
Corporates,Redcare Pharmacy NV,RDCGR,0,21/01/2028,427.6611213,233.83,46.844779
Corporates,SoFi Technologies Inc,SOFI,0,15/10/2026,44.615,22.41398633,66.85651783
Corporates,Fancl Corp,FANCL,0,18/04/2024,2572.347267,3887.5,24.75313674
Corporates,Just Eat Takeaway.com NV,TKWYNA,0,09/08/2025,737.5991149,135.575,58.35824617
Corporates,Orpar SA,ORPAR,0,20/06/2024,712.5473,140.3415605,31.24701901
Corporates,Dropbox Inc,DBX,0,01/03/2026,26.1458,38.24706071,28.38903274
Corporates,Tequ Mayflower Ltd,HOPEDU,0,02/03/2026,2013.792208,3.85,35.55906623
Corporates,America Movil BV,AMXLMM,0,02/03/2024,32066.6987,3.118500003,17.17052184
Corporates,Cembra Money Bank AG,CMBNSW,0,09/07/2026,1643.65549,121.68,15.39088125
Corporates,Spotify USA Inc,SPOT,0,15/03/2026,1.941,515.1983514,41.90201844
Corporates,Enphase Energy Inc,ENPH,0,01/03/2026,3.2523,307.4747102,59.37460153
Corporates,JPMorgan Chase Bank NA,JPM,0,18/02/2024,657.7305,152.0379548,26.77775197
Corporates,Expedia Group Inc,EXPE,0,15/02/2026,3.9212,255.0239723,35.36497831
Corporates,Nexi SpA,NEXIIM,0,24/02/2028,4072.904999,24.5525,33.60509185
Corporates,Unity Software Inc,U,0,15/11/2026,3.2392,308.718202,41.93776571
Corporates,Sagerpar SA,GBLBBB,0,01/04/2026,851.1159833,117.4928,10.73232776
Corporates,CIMC Enric Holdings Ltd,CIMCEH,0,30/11/2026,89686.09866,11.15,26.91578541
Corporates,Scandic Hotels Group AB,SHOTSS,0,08/10/2024,2306.161371,43.36210001,31.32667499
Corporates,DigitalOcean Holdings Inc,DOCN,0,01/12/2026,5.6018,178.5140491,59.73600154
Corporates,Alarm.com Holdings Inc,ALRM,0,15/01/2026,6.7939,147.1908624,33.39894954
Corporates,NIO Inc,NIO,0,01/02/2026,10.7458,93.05961399,83.20060994
Corporates,Repay Holdings Corp,RPAY,0,01/02/2026,29.7619,33.60000538,41.15932777
Corporates,Box Inc,BOX,0,15/01/2026,38.7961998,25.77572044,30.31797832
Corporates,Kyoritsu Maintenance Co Ltd,KYOMAI,0,29/01/2026,2121.790791,4713.000001,27.2632053
Corporates,Ezaki Glico Co Ltd,EZAGLI,0,30/01/2024,1282.577468,7796.8,18.70446125
Corporates,Nippon Steel Corp,NIPSTL,0,04/10/2024,4143.703642,2413.3,33.35503547
Corporates,Nippon Steel Corp,NIPSTL,0,05/10/2026,3954.444796,2528.8,31.41213828
Corporates,Airbnb Inc,ABNB,0,15/03/2026,3.4645,288.6419397,38.03911034
Corporates,STMicroelectronics NV,STM,0,04/08/2027,4434.5898,38.423847,36.19438608
Corporates,Asahi Refining USA Inc,ASAHUS,0,16/03/2026,4657.661854,2273.4583,15.81017553
Corporates,Haemonetics Corp,HAE,0,01/03/2026,5.7033,175.3370855,37.90249774
Corporates,Beyond Meat Inc,BYND,0,15/03/2027,4.8544,205.9986816,163.2142248
Corporates,Senko Group Holdings Co Ltd,SENKO,0,18/03/2025,8369.601607,1194.8,16.35570215
Corporates,Dropbox Inc,DBX,0,01/03/2028,28.2889,35.34955407,28.58986736
Corporates,MicroStrategy Inc,MSTR,0,15/02/2027,0.6981,1432.459533,73.15972302
Corporates,Worldline SA/France,WLNFP,0,30/07/2025,1,119.44,58.70604353
Corporates,Twitter Inc,TWTR,0,15/03/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Fastly Inc,FSLY,0,15/03/2026,9.7272,102.8045069,52.15871907
Corporates,Shake Shack Inc,SHAK,0,01/03/2028,5.8679,170.4187188,38.02872816
Corporates,Cable One Inc,CABO,0,15/03/2026,0.4394,2275.830678,37.89562585
Corporates,Ford Motor Co,F,0,15/03/2026,65.5824,15.24799336,31.88844236
Corporates,Oak Street Health Inc,OSH,0,15/03/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Wix.com Ltd,WIX,0,15/08/2025,2.4813,403.0145488,38.16206073
Corporates,Seino Holdings Co Ltd,SEINO,0,31/03/2026,4772.586265,2095.3,33.29785403
Corporates,DraftKings Holdings Inc,DKNG,0,15/03/2028,10.543,94.84966328,44.23559835
Corporates,ANA Holdings Inc,ANAIR,0,19/09/2024,1996.127513,5009.7,20.51375725
Corporates,Hosiden Corp,HOSELE,0,20/09/2024,2312.245653,2162.4,25.45923591
Corporates,JINS Holdings Inc,JINCOL,0,28/02/2025,1087.31108,9196.999997,39.69884318
Corporates,Daiho Corp,DAIHO,0,26/08/2025,355.328146,2814.299996,20.44017602
Corporates,3D Systems Corp,DDD,0,15/11/2026,27.8364,35.9241856,65.23467676
Corporates,Mitsubishi Chemical Group Corp,MITCHM,0,29/03/2024,8665.511265,1154,22.53794049
Corporates,Prysmian SpA,PRYIM,0,02/02/2026,2485.3674,40.23549999,25.92195344
Corporates,Maeda Kosen Co Ltd,MAEKOS,0,18/04/2024,3014.863276,3316.9,18.54931936
Corporates,BILL Holdings Inc,BILL,0,01/04/2027,2.4108,414.8000664,52.13665536
Corporates,Vnet Group Inc,VNET,0,01/02/2026,18.3574,54.47394511,105.4018864
Corporates,Fresenius SE & Co KGaA,FREGR,0,31/01/2024,970.279373,103.0631,#N/A N/A
Corporates,STMicroelectronics NV,STM,0,04/08/2025,4585.052728,37.1629314,36.64566256
Corporates,Worldline SA/France,WLNFP,0,30/07/2026,1,103.2,57.90828634
Corporates,Itron Inc,ITRI,0,15/03/2026,7.9365,126.000126,33.78838279
Corporates,Everbridge Inc,EVBG,0,15/03/2026,5.5341,180.6978551,51.74644116
Corporates,BlackLine Inc,BL,0,15/03/2026,6.0156,166.2344571,42.17628801
Corporates,Enphase Energy Inc,ENPH,0,01/03/2028,3.5104,284.8678213,59.4468719
Corporates,MakeMyTrip Ltd,MMYT,0,15/02/2028,25.8035,38.75443254,40.96710607
Corporates,Peloton Interactive Inc,PTON,0,15/02/2026,4.18,239.2344498,74.51607046
Corporates,Geely Sweden Financials Holding AB,GEELZ,0,19/06/2024,7358.0377,145.1840911,25.11680616
Corporates,SBI Holdings Inc,SBIHLD,0,25/07/2025,3582.175097,2791.6,18.1783428
Corporates,Umicore SA,UMIBB,0,23/06/2025,1837.3302,54.42679818,30.52746455
Corporates,SGX Treasury I Pte Ltd,SGXSP,0,01/03/2024,13379.84934,12.05319989,12.260865
Corporates,Sunrun Inc,RUN,0,01/02/2026,8.4807,117.9147948,76.73463131
Corporates,Globalwafers Co Ltd,GLOWAF,0,01/06/2026,5753.094308,970.3300228,26.10338485
Corporates,Pharmaron Beijing Co Ltd,PHABEI,0,18/06/2026,7032.994924,110.32,62.77154088
Corporates,Pharmaron Beijing Co Ltd,PHABEI,0,18/06/2026,12026.34446,100.97,62.77154088
Corporates,Chegg Inc,CHGG,0,01/09/2026,9.2978,107.5523242,69.90156004
Corporates,Microport Scientific Corp,MSCNTF,0,11/06/2026,8359.954017,92.8163,58.69360504
Corporates,GMO Payment Gateway Inc,GMOGTW,0,22/06/2026,551.58415,18129.59999,42.29614394
Corporates,JPMorgan Chase Bank NA,JPM,0,10/06/2024,128.452251,778.4993974,24.60377182
Corporates,Safran SA,SAFFP,0,01/04/2028,1.003,180.3489531,23.53880487
Corporates,SCREEN Holdings Co Ltd,DAINIS,0,11/06/2025,1677.486454,5961.300001,40.12777903
Corporates,Citigroup Global Markets Funding Luxembourg SCA,C,0,28/05/2024,1688.699124,592.1718,31.79175189
Corporates,Nippn Corp,NIPPFL,0,20/06/2025,4437.344693,2253.6,19.73474226
Corporates,Edenred SE,EDENFP,0,14/06/2028,1.007,64.33962264,21.71969395
Corporates,Criteria Caixa SA,CAIXAB,0,22/06/2025,1421.4503,70.35068338,25.32086561
Corporates,Weimob Investment Ltd,WEIMOB,0,07/06/2026,369.7142857,21,54.71445477
Corporates,Universe Trek Ltd,FRESHK,0,15/06/2026,913.1059,8.499999836,28.11206284
Corporates,Carrefour SA,CAFP,0,27/03/2024,8038.8053,20.18956722,23.02218541
Corporates,NextEra Energy Partners LP,NEP,0,15/06/2024,11.1942,89.33197549,33.16447874
Corporates,Nice Ltd,NICEIT,0,15/09/2025,3.3424,299.1862135,30.39317295
Corporates,RAG-Stiftung,RAGSTF,0,02/10/2024,3335.712808,29.9786,22.50898934
Corporates,Mercari Inc,MERCAR,0,14/07/2028,1069.976461,9346,40.14929899
Corporates,Park24 Co Ltd,PARKTF,0,29/10/2025,2615.199463,3823.800112,31.41631047
Corporates,Takashimaya Co Ltd,TAKASH,0,06/12/2028,4592.422503,2177.5,24.30231854
Corporates,SolarEdge Technologies Inc,SEDG,0,15/09/2025,3.5997,277.8009279,68.96780051
Corporates,Electricite de France SA,EDF,0,14/09/2024,1.289,8.479441427,40
Corporates,RingCentral Inc,RNG,0,15/03/2026,2.3583,424.034262,37.08640874
Corporates,Mercari Inc,MERCAR,0,14/07/2026,1069.976461,9346,40.14929899
Corporates,DMG Mori Co Ltd,MORSEI,0,16/07/2024,3922.491567,2549.4,26.06094108
Corporates,CTCI Advanced Systems Inc,CTCIAS,0,06/10/2026,564.9717514,177,47.47261649
Corporates,UBS AG/London,UBS,0,25/09/2026,5.9689519,167.5336,28.93070485
Corporates,Marketech International Corp,MKTECH,0,27/06/2026,713.266762,140.2,28.26228991
Corporates,AGORA Immobilien GmbH,AGORAT,0,31/12/2027,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,TBI Motion Technology Co Ltd,TBIMTC,0,24/10/2025,2570.694087,38.90000001,22.07423027
Corporates,TMP Steel Corp,MULTPW,0,26/10/2025,4950.49505,20.2,29.58719236
Corporates,Endeavors PLC,ENDLN,0,29/12/2049,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Globaltek Fabrication Co Ltd,GBTFAB,0,27/11/2026,1923.076923,52,42.70386036
Corporates,Singatron Enterprise Co Ltd,SNGTRN,0,30/11/2026,3508.77193,28.5,40.45472023
Corporates,Yulon Finance Corp,TWNACC,0,20/11/2028,488.7585533,204.6,16.88871001
Corporates,IntelliEPI Inc,INTEPI,0,20/11/2026,1600,62.5,32.0144041
Corporates,Shinfox Energy Co Ltd,SHINFX,0,22/11/2026,877.1929825,114,43.42992649
Corporates,Playgram Co Ltd,KORPOL,0,12/11/2024,14.641288,683.0000202,50.97025967
Corporates,U-BEST Innovative Technology Co Ltd,UBEPOL,0,15/10/2026,6410.25641,15.6,33.06562441
Corporates,Citigroup Global Markets Holdings Inc/United States,C,0,30/06/2027,23.39888015,42.73708799,19.6345794
Corporates,All Ring Tech Co Ltd,ALLRIN,0,22/02/2025,859.106529,116.4,52.72827035
Corporates,Wellbiotec Co Ltd,YOUSIL,0,03/02/2026,5.66572238,1765,107.2184895
Corporates,Taiwan Chelic Corp Ltd,TWCHEL,0,05/09/2025,1769.911504,56.50000001,19.81903399
Corporates,Wellbiotec Co Ltd,YOUSIL,0,26/05/2026,5.66572238,1765,107.2184895
Corporates,RichWave Technology Corp,RCWVTC,0,29/07/2025,732.600733,136.4999999,46.54840017
Corporates,Franbo Lines Corp,FRALIN,0,28/07/2025,5599.104143,17.86,33.68595759
Corporates,CITECH Co Ltd,SAMYHO,0,28/02/2025,7.468259895,1339,88.67486422
Corporates,KH FEELUX Co Ltd,FEELUX,0,28/12/2024,11.876,842.034355,12.69183891
Corporates,Joinsoon Electronics Manufacturing Co Ltd,JOIELE,0,06/09/2025,4666.355576,21.43,36.04299302
Corporates,Supreme Electronics Co Ltd,SUPREM,0,10/03/2025,2227.171492,44.9,34.67258396
Corporates,Bank of America Corp,BAC,0,13/03/2032,14.485,69.03693476,#N/A N/A
Corporates,New Advanced Electronics Technologies Co Ltd,SAMYAT,0,21/04/2024,495.540139,201.7999999,24.47482027
Corporates,Credit Suisse AG/London,UBS,0,03/07/2028,6.1568,162.4220374,#N/A N/A
Corporates,JPMorgan Chase Financial Co LLC,JPM,0,29/06/2028,5.7575,173.6864959,19.17694478
Corporates,Lung Ming Green Energy Technology Engineering Co Ltd,TUNKAI,0,16/09/2024,2551.020408,39.2,53.66664978
Corporates,Wah Lee Industrial Corp,WAHLEE,0,24/08/2024,1170.960187,85.40000003,19.33992085
Corporates,United Renewable Energy Co Ltd/Taiwan,NEOSOL,0,25/10/2024,4901.960784,20.4,26.53253381
Corporates,Taiwan Hopax Chemicals Manufacturing Co Ltd,TWHPAX,0,29/10/2024,1912.045889,52.3,21.90910234
Corporates,Better Life Group Co Ltd,BETTLI,0,24/09/2024,4784.688995,20.9,47.57747615
Corporates,Megawin Technology Co Ltd,MEGAWN,0,27/09/2024,2052.123948,48.73000001,52.17622663
Corporates,Xtep Global Ltd,XTEINT,0,#N/A Field Not Applicable,0.230769408,4333.330005,#N/A N/A
Corporates,Ta Liang Technology Co Ltd,TLTECH,0,08/11/2024,1377.410468,72.60000002,30.72418423
Corporates,Elate Holdings Ltd,SSEAPH,0,25/04/2028,166666.6667,0.06,54.11000615
Corporates,ZAIGLE Co Ltd,ZAIGLE,0,14/05/2024,1.47493,6779.982779,102.9852533
Corporates,Exem Co Ltd,EXEMCO,0,07/06/2048,2.5,4000,58.25137407
Corporates,Globaltek Fabrication Co Ltd,GBTFAB,0,27/08/2024,2277.904328,43.9,42.70386036
Corporates,Forest Water Environment Engineering Co Ltd,FRWTEN,0,28/09/2026,2754.820937,36.3,19.17988813
Corporates,Tul Corp,CPTECH,0,04/08/2024,844.594595,118.3999999,47.33527807
Corporates,Yen Sun Technology Corp,YENSUN,0,30/09/2026,3759.398496,26.6,43.30796363
Corporates,Forcecon Tech Co Ltd,FORCEC,0,29/09/2024,1440.92219,69.40000001,62.14652434
Corporates,MyungMoon Pharm Co Ltd,MYUMOO,0,29/01/2024,2.345765893,4263,34.25576163
Corporates,Woory Industrial Co Ltd,WOINDS,0,17/11/2047,0.28226,35428.32849,42.3750161
Corporates,Woory Industrial Co Ltd,WOINDS,0,17/11/2046,0.28226,35428.32849,42.3750161
Corporates,Chilisin Electronics Corp,CHILIS,0,12/09/2024,1123.595459,89.00000369,40
Corporates,Song Shang Electronics Co Ltd,KBRIDG,0,12/01/2025,4405.286344,22.7,35.11595103
Corporates,Alltop Technology Co Ltd,ALLTPT,0,30/09/2024,1369.863014,72.99999998,32.1709103
Corporates,Brinno Inc,BRINNO,0,09/11/2024,2653.927813,37.68,50.62583745
Corporates,Sigurd Microelectronics Corp,SIGU,0,13/10/2024,1782.531194,56.10000001,25.75464364
Corporates,Coremax Corp,CORMEX,0,28/10/2026,983.284169,101.7,28.62462645
Corporates,Cayman Engley Industrial Co Ltd,KYENLY,0,19/10/2024,1572.327044,63.6,27.66007214
Corporates,Sea Sonic Electronics Co Ltd,SEASEL,0,09/09/2024,1203.369434,83.10000003,46.55805895
Corporates,Taiwan Mask Corp,TAIMAS,0,03/08/2026,1213.592233,82.4,29.61274165
Corporates,Group Up Industrial Co Ltd,GROUPU,0,30/05/2025,1168.224299,85.6,46.26756106
Corporates,Weikeng Industrial Co Ltd,WEIKEN,0,01/06/2027,3597.122302,27.8,22.66382248
Corporates,ISU Abxis Co Ltd,ISUABX,0,12/04/2024,1.2300123,8130.000001,47.91915179
Corporates,Dae Hwa Pharmaceutical Co Ltd,DAEHWP,0,29/03/2024,0.472723835,21153.99999,72.71080211
Corporates,HLB Inc,LIFECO,0,30/01/2024,0.174663336,57253.00001,50.58194389
Corporates,Titan Invo Technology Ltd,TUSINT,0,27/02/2025,164365.549,0.6084,0
Corporates,Etron Technology Inc,ETRON,0,24/05/2027,1692.047377,59.10000001,40.07006927
Corporates,Cicor Technologies Ltd,CICNSW,0,21/01/2027,21.05263158,47.5,20.34513797
Corporates,Zhong Yang Technology Co Ltd,ZHYTEC,0,03/01/2025,1628.664495,61.4,35.7006687
Corporates,JMC Electronics Co Ltd,JMCELE,0,25/10/2026,1677.852349,59.6,23.35697195
Corporates,Sumeeko Industries Co Ltd,SMKIND,0,08/12/2024,1715.265866,58.30000001,37.28718728
Corporates,ACES Electronic Co Ltd,ACEEC,0,22/11/2024,2100.840336,47.6,22.26607373
Corporates,Longchen Paper & Packaging Co Ltd,LCPTT,0,20/12/2026,4184.100418,23.9,21.41202071
Corporates,CviLux Corp,CVILUX,0,21/10/2024,2656.042497,37.65,24.06185888
Corporates,Lemtech Holdings Co Ltd,LEMTEC,0,26/10/2024,641.848524,155.7999999,35.58955343
Corporates,Key Ware Electronics Co Ltd,KYWARE,0,10/05/2024,5154.639175,19.4,29.89852374
Corporates,Dynamic Electronics Co Ltd,DYNEL,0,13/05/2024,4464.285714,22.4,40
Corporates,Hsinjing Holding Co Ltd,HSIHOL,0,10/03/2026,1858.736059,53.8,36.44633202
Corporates,Fulin Plastic Industry Cayman Holding Co Ltd,FULPLA,0,13/05/2024,1700.680272,58.8,10.80216915
Corporates,Winmate Inc,WINCOM,0,22/03/2024,1464.128843,68.30000002,30.01016822
Corporates,Globaltek Fabrication Co Ltd,GBTFAB,0,03/01/2025,2267.573696,44.1,42.70386036
Corporates,Zenitron Corp,ZENITN,0,03/08/2024,4173.622705,23.96,18.13507726
Corporates,FIC Global Inc,FICGBL,0,10/09/2024,5181.34715,19.3,47.02289494
Corporates,Kinko Optical Co Ltd,KINKOP,0,13/08/2024,3030.30303,33,29.70313666
Corporates,Tekcore Co Ltd,TEKCOR,0,02/09/2024,5235.602051,19.10000016,41.56746611
Corporates,Yeong Hwa Metal Co Ltd,YEONG,0,27/08/2026,5.307855626,1884,27.85851594
Corporates,Fu Chun Shin Machinery Manufacture Co Ltd,FUCHUN,0,24/08/2025,5966.587112,16.76,18.1785004
Corporates,Sung Moon Electronics Co Ltd,SUNMOO,0,13/08/2024,4.083299306,2449,68.1661703
Corporates,CosmoAM&T Co Ltd,SAEHAN,0,31/05/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Daewon Cable Co Ltd,DAECAB,0,26/05/2024,8.613264,1161.000058,37.577636
Corporates,Lotte Tour Development Co Ltd,LOTTOU,0,29/11/2025,0.548516264,18230.99998,60.18609987
Corporates,Lotte Tour Development Co Ltd,LOTTOU,0,29/11/2025,0.548516264,18230.99998,#N/A N/A
Corporates,Wisechip Semiconductor Inc,WISECP,0,25/08/2025,1626.01626,61.50000001,24.46779011
Corporates,TCC Steel,DONGYA,0,23/08/2026,1.356852103,7370.000001,87.61944
Corporates,Dayou Plus Co Ltd,MNSCOL,0,27/08/2026,10.68,936.329588,81.08341781
Corporates,SC Engineering Co Ltd,SCENGR,0,19/08/2024,1.723840717,5801,98.57368833
Corporates,Dae-Il Corp,DAEILC,0,21/07/2024,1.415628539,7064,68.86745596
Corporates,Cub Elecparts Inc,CEPTS,0,29/08/2025,751.879699,133,25.82353757
Corporates,Genesys Logic Inc,GENSYS,0,26/08/2027,773.395205,129.3,44.58301154
